DATE,AGE_GROUP,RACE_ETHNICITY,CITY_COUNT_FULLY_CUMULATIVE,BX_COUNT_FULLY_CUMULATIVE,BK_COUNT_FULLY_CUMULATIVE,MH_COUNT_FULLY_CUMULATIVE,QS_COUNT_FULLY_CUMULATIVE,SI_COUNT_FULLY_CUMULATIVE,CITY_PERC_FULLY,BK_PERC_FULLY,BX_PERC_FULLY,MH_PERC_FULLY,QS_PERC_FULLY,SI_PERC_FULLY
2022-01-10,'13-17,Hispanic/Latino,113620,37864,21906,14891,34506,4453,72.83,69.46,66.99,68.61,88.31,62.16
2022-01-10,'13-17,White,50419,3093,14565,15329,10721,6711,47.3,31.2,61.26,85.88,50.12,42.99
2022-01-10,'18-44,Asian/NHPI,506161,19896,136244,100407,231241,18373,98.62,102.17,85.5,92.69,100.86,96.68
2022-01-10,'18-44,Black,366950,81574,154250,46278,75222,9626,53.47,54.07,52.16,57.25,51.34,55.69
2022-01-10,'18-44,Hispanic/Latino,748902,206571,152357,136818,228574,24582,76.25,75.84,64.64,78.44,90.82,68.98
2022-01-10,'18-44,White,693959,24861,244607,249967,120864,53660,64.49,62.02,61.79,69.24,63.12,60.29
2022-01-10,'45-64,Asian/NHPI,324378,13210,81386,42857,172747,14178,98.82,99.76,87.77,96.29,100.15,97.03
2022-01-10,'45-64,Black,323901,74718,131498,37496,72026,8163,66.68,66.35,69.29,69.06,63.19,71.58
2022-01-10,'45-64,Hispanic/Latino,462453,142780,83144,82549,138385,15595,82.96,78.53,79.97,84.8,88.76,78.84
2022-01-10,'45-64,White,426995,22425,120956,132038,94987,56589,68.31,64.71,71.85,74.02,65.28,68.1
2022-01-10,'65+,Asian/NHPI,162795,6111,40822,25048,83659,7155,92.4,100.77,80.34,83.84,92.11,97.12
2022-01-10,'65+,Black,183873,37574,77626,22565,42535,3573,65.48,64.07,67.22,67.52,65.01,72.93
2022-01-10,'65+,Hispanic/Latino,207508,64548,36373,47773,53266,5548,72.98,66.69,73.88,73.94,75.11,80.18
2022-01-10,'65+,White,354228,21996,88629,109593,90058,43952,67.42,59.83,60.9,75.09,66.38,73.88
2022-01-09,Boroughwide,Boroughwide,6098691,961531,1708837,1290382,1805789,332152,73.15,66.75,67.8,79.23,80.12,69.76
2022-01-09,All ages,Asian/NHPI,1114979,44222,295083,183722,546430,45522,90.38,92.24,76.28,89.73,91.1,88.95
2022-01-09,All ages,Black,954352,214082,395659,114733,205884,23994,52.27,52.02,51.63,56.85,50.96,53.7
2022-01-09,All ages,Hispanic/Latino,1590219,469286,305469,290405,472922,52137,65.61,63.16,58.69,69.68,74.48,58.82
2022-01-09,All ages,White,1575965,74370,485814,528606,323739,163436,58.76,51.61,58.2,68.73,57.8,57.61
2022-01-09,'5-12,Asian/NHPI,62256,2259,19268,9597,28135,2997,66.15,68.13,43.27,104.55,59.97,66.32
2022-01-09,'5-12,Black,26275,6880,10421,3319,4879,776,16.18,15.5,16.47,22.53,14.47,15.78
2022-01-09,'5-12,Hispanic/Latino,59363,18083,11981,8633,18647,2019,22.15,21.74,18.75,24.37,26.9,17.27
2022-01-09,'5-12,White,51340,2084,17410,21861,7318,2667,26.16,18.84,24.12,63.69,19.36,11.56
2022-01-09,'13-17,Asian/NHPI,60120,2786,17529,5922,31026,2857,109.68,112.51,82.5,123.95,110.9,92.14
2022-01-09,'13-17,Black,54691,13645,22449,5236,11470,1891,52.54,52.18,52.85,55.24,50.78,59.2
2022-01-09,'13-17,Hispanic/Latino,113472,37809,21867,14866,34482,4448,72.74,69.34,66.89,68.5,88.25,62.09
2022-01-09,'13-17,White,50316,3090,14536,15287,10707,6696,47.21,31.13,61.21,85.64,50.06,42.89
2022-01-09,'18-44,Asian/NHPI,505727,19866,136133,100334,231041,18353,98.54,102.08,85.37,92.62,100.77,96.58
2022-01-09,'18-44,Black,366142,81405,153880,46181,75073,9603,53.35,53.94,52.05,57.13,51.24,55.56
2022-01-09,'18-44,Hispanic/Latino,747891,206224,152164,136671,228291,24541,76.14,75.74,64.53,78.36,90.7,68.86
2022-01-09,'18-44,White,693508,24819,244424,249894,120778,53593,64.45,61.98,61.69,69.22,63.07,60.21
2022-01-09,'45-64,Asian/NHPI,324154,13205,81346,42834,172609,14160,98.76,99.71,87.74,96.23,100.07,96.91
2022-01-09,'45-64,Black,323500,74614,131336,37452,71943,8155,66.6,66.27,69.19,68.98,63.11,71.51
2022-01-09,'45-64,Hispanic/Latino,462098,142652,83096,82497,138270,15583,82.9,78.49,79.9,84.74,88.69,78.78
2022-01-09,'45-64,White,426724,22399,120864,131994,94913,56554,68.26,64.66,71.77,74,65.23,68.06
2022-01-09,'65+,Asian/NHPI,162722,6106,40807,25035,83619,7155,92.36,100.73,80.28,83.8,92.07,97.12
2022-01-09,'65+,Black,183744,37538,77573,22545,42519,3569,65.43,64.02,67.15,67.46,64.99,72.85
2022-01-09,'65+,Hispanic/Latino,207395,64518,36361,47738,53232,5546,72.94,66.67,73.85,73.88,75.07,80.16
2022-01-09,'65+,White,354077,21978,88580,109570,90023,43926,67.39,59.79,60.85,75.07,66.35,73.83
2022-01-07,Boroughwide,Boroughwide,6083627,959182,1703864,1288483,1800746,331352,72.97,66.56,67.63,79.11,79.9,69.59
2022-01-07,All ages,Asian/NHPI,1109924,44031,293478,183073,544090,45252,89.97,91.74,75.95,89.41,90.71,88.42
2022-01-07,All ages,Black,951002,213355,394168,114351,205225,23903,52.09,51.82,51.45,56.66,50.79,53.5
2022-01-07,All ages,Hispanic/Latino,1584731,467825,304244,289757,470942,51963,65.39,62.9,58.51,69.53,74.17,58.62
2022-01-07,All ages,White,1573052,74209,484868,527907,323005,163063,58.65,51.51,58.07,68.64,57.67,57.48
2022-01-07,'5-12,Asian/NHPI,58769,2151,18017,9218,26577,2806,62.44,63.7,41.2,100.42,56.65,62.09
2022-01-07,'5-12,Black,25018,6600,9840,3195,4643,740,15.41,14.63,15.8,21.69,13.77,15.05
2022-01-07,'5-12,Hispanic/Latino,56736,17466,11355,8321,17639,1955,21.17,20.61,18.11,23.49,25.45,16.72
2022-01-07,'5-12,White,50178,2029,17058,21478,7081,2532,25.57,18.46,23.48,62.57,18.73,10.97
2022-01-07,'13-17,Asian/NHPI,59915,2770,17490,5869,30939,2847,109.31,112.26,82.02,122.84,110.59,91.82
2022-01-07,'13-17,Black,54407,13581,22318,5201,11423,1884,52.27,51.88,52.6,54.88,50.58,58.98
2022-01-07,'13-17,Hispanic/Latino,113147,37708,21813,14817,34373,4436,72.53,69.17,66.71,68.27,87.97,61.92
2022-01-07,'13-17,White,50003,3068,14445,15183,10652,6655,46.91,30.94,60.77,85.06,49.8,42.63
2022-01-07,'18-44,Asian/NHPI,504928,19833,135960,100185,230627,18323,98.38,101.95,85.23,92.49,100.59,96.42
2022-01-07,'18-44,Black,364971,81156,153372,46028,74840,9575,53.18,53.76,51.89,56.94,51.08,55.39
2022-01-07,'18-44,Hispanic/Latino,746208,205763,151751,136496,227724,24474,75.97,75.54,64.39,78.26,90.48,68.68
2022-01-07,'18-44,White,692711,24769,244133,249784,120553,53472,64.37,61.9,61.57,69.19,62.95,60.08
2022-01-07,'45-64,Asian/NHPI,323707,13182,81236,42785,172378,14126,98.62,99.58,87.59,96.12,99.94,96.67
2022-01-07,'45-64,Black,322973,74506,131098,37406,71824,8139,66.49,66.15,69.09,68.89,63.01,71.37
2022-01-07,'45-64,Hispanic/Latino,461468,142431,83005,82419,138047,15566,82.78,78.4,79.78,84.66,88.55,78.69
2022-01-07,'45-64,White,426232,22369,120713,131907,94744,56499,68.18,64.58,71.67,73.95,65.11,67.99
2022-01-07,'65+,Asian/NHPI,162605,6095,40775,25016,83569,7150,92.29,100.65,80.13,83.74,92.01,97.05
2022-01-07,'65+,Black,183633,37512,77540,22521,42495,3565,65.39,64,67.11,67.39,64.95,72.77
2022-01-07,'65+,Hispanic/Latino,207172,64457,36320,47704,53159,5532,72.86,66.6,73.78,73.83,74.96,79.95
2022-01-07,'65+,White,353928,21974,88519,109555,89975,43905,67.37,59.75,60.84,75.06,66.32,73.8
2022-01-06,Boroughwide,Boroughwide,6075356,957402,1701418,1287245,1798367,330924,72.87,66.46,67.51,79.03,79.79,69.5
2022-01-06,All ages,Asian/NHPI,1107852,43935,292973,182766,543029,45149,89.8,91.58,75.79,89.26,90.53,88.22
2022-01-06,All ages,Black,948661,212787,393198,114076,204765,23835,51.96,51.69,51.31,56.52,50.68,53.34
2022-01-06,All ages,Hispanic/Latino,1581297,466641,303562,289176,470066,51852,65.25,62.76,58.36,69.39,74.03,58.5
2022-01-06,All ages,White,1571054,74053,484229,527493,322464,162815,58.58,51.44,57.95,68.59,57.57,57.39
2022-01-06,'5-12,Asian/NHPI,57835,2107,17765,9123,26077,2763,61.45,62.81,40.36,99.38,55.58,61.14
2022-01-06,'5-12,Black,24423,6412,9619,3118,4553,721,15.04,14.31,15.35,21.17,13.5,14.66
2022-01-06,'5-12,Hispanic/Latino,55490,16999,11107,8123,17334,1927,20.71,20.16,17.62,22.93,25.01,16.48
2022-01-06,'5-12,White,49667,1997,16929,21293,6965,2483,25.31,18.32,23.11,62.03,18.43,10.76
2022-01-06,'13-17,Asian/NHPI,59842,2764,17479,5857,30900,2842,109.18,112.19,81.84,122.59,110.45,91.66
2022-01-06,'13-17,Black,54219,13531,22246,5181,11385,1876,52.09,51.71,52.41,54.66,50.41,58.73
2022-01-06,'13-17,Hispanic/Latino,112926,37646,21775,14763,34315,4427,72.39,69.05,66.6,68.02,87.82,61.79
2022-01-06,'13-17,White,49874,3064,14395,15156,10628,6631,46.79,30.83,60.69,84.91,49.69,42.48
2022-01-06,'18-44,Asian/NHPI,504278,19802,135809,100045,230340,18282,98.26,101.84,85.09,92.36,100.47,96.2
2022-01-06,'18-44,Black,364006,80945,152972,45923,74622,9544,53.04,53.62,51.76,56.81,50.93,55.21
2022-01-06,'18-44,Hispanic/Latino,744920,205353,151482,136293,227369,24423,75.84,75.4,64.26,78.14,90.34,68.53
2022-01-06,'18-44,White,692047,24712,243906,249688,120365,53376,64.31,61.85,61.42,69.16,62.86,59.97
2022-01-06,'45-64,Asian/NHPI,323404,13171,81175,42743,172198,14117,98.53,99.5,87.51,96.03,99.84,96.61
2022-01-06,'45-64,Black,322530,74415,130895,37345,71743,8132,66.4,66.05,69.01,68.78,62.94,71.31
2022-01-06,'45-64,Hispanic/Latino,460954,142252,82914,82328,137918,15542,82.69,78.31,79.68,84.57,88.46,78.57
2022-01-06,'45-64,White,425809,22332,120574,131848,94611,56444,68.12,64.5,71.55,73.92,65.02,67.93
2022-01-06,'65+,Asian/NHPI,162493,6091,40745,24998,83514,7145,92.23,100.58,80.08,83.68,91.95,96.99
2022-01-06,'65+,Black,183483,37484,77466,22509,42462,3562,65.34,63.94,67.06,67.35,64.9,72.71
2022-01-06,'65+,Hispanic/Latino,207007,64391,36284,47669,53130,5533,72.8,66.53,73.7,73.78,74.92,79.97
2022-01-06,'65+,White,353657,21948,88425,109508,89895,43881,67.31,59.69,60.76,75.03,66.26,73.76
2022-01-05,Boroughwide,Boroughwide,6067494,955624,1699057,1286099,1796246,330468,72.78,66.37,67.38,78.96,79.7,69.41
2022-01-05,All ages,Asian/NHPI,1106144,43820,292561,182523,542189,45051,89.66,91.45,75.59,89.14,90.39,88.03
2022-01-05,All ages,Black,946308,212150,392255,113799,204334,23770,51.83,51.57,51.16,56.38,50.57,53.2
2022-01-05,All ages,Hispanic/Latino,1578040,465515,302973,288706,469141,51705,65.11,62.64,58.22,69.27,73.89,58.33
2022-01-05,All ages,White,1569111,73926,483574,527059,322018,162534,58.51,51.37,57.85,68.53,57.49,57.29
2022-01-05,'5-12,Asian/NHPI,57100,2069,17564,9043,25705,2719,60.67,62.1,39.63,98.51,54.79,60.17
2022-01-05,'5-12,Black,23899,6236,9429,3061,4461,712,14.72,14.02,14.93,20.78,13.23,14.48
2022-01-05,'5-12,Hispanic/Latino,54483,16644,10943,7983,17024,1889,20.33,19.86,17.25,22.54,24.56,16.16
2022-01-05,'5-12,White,49225,1980,16809,21139,6877,2420,25.09,18.19,22.91,61.58,18.19,10.49
2022-01-05,'13-17,Asian/NHPI,59789,2760,17469,5850,30871,2839,109.08,112.13,81.73,122.44,110.35,91.56
2022-01-05,'13-17,Black,54050,13491,22170,5158,11361,1870,51.92,51.54,52.25,54.42,50.3,58.54
2022-01-05,'13-17,Hispanic/Latino,112695,37551,21737,14737,34249,4421,72.24,68.93,66.44,67.9,87.65,61.71
2022-01-05,'13-17,White,49748,3049,14359,15117,10611,6612,46.67,30.76,60.39,84.69,49.61,42.35
2022-01-05,'18-44,Asian/NHPI,503729,19764,135696,99923,230086,18260,98.15,101.76,84.93,92.24,100.35,96.09
2022-01-05,'18-44,Black,363055,80705,152580,45821,74429,9520,52.9,53.48,51.6,56.68,50.8,55.08
2022-01-05,'18-44,Hispanic/Latino,743570,204926,151215,136090,226980,24359,75.7,75.27,64.13,78.03,90.18,68.35
2022-01-05,'18-44,White,691299,24671,243630,249539,120184,53275,64.24,61.78,61.32,69.12,62.76,59.86
2022-01-05,'45-64,Asian/NHPI,323134,13142,81117,42723,172059,14093,98.45,99.43,87.32,95.99,99.76,96.45
2022-01-05,'45-64,Black,322039,74282,130691,37272,71679,8115,66.3,65.94,68.88,68.65,62.88,71.16
2022-01-05,'45-64,Hispanic/Latino,460426,142064,82818,82256,137777,15511,82.6,78.22,79.57,84.5,88.37,78.41
2022-01-05,'45-64,White,425436,22298,120441,131783,94527,56387,68.06,64.43,71.45,73.88,64.96,67.86
2022-01-05,'65+,Asian/NHPI,162392,6085,40715,24984,83468,7140,92.17,100.51,80,83.63,91.9,96.92
2022-01-05,'65+,Black,183265,37436,77385,22487,42404,3553,65.26,63.87,66.97,67.29,64.81,72.53
2022-01-05,'65+,Hispanic/Latino,206866,64330,36260,47640,53111,5525,72.75,66.49,73.63,73.73,74.9,79.85
2022-01-05,'65+,White,353403,21928,88335,109481,89819,43840,67.27,59.63,60.71,75.01,66.2,73.69
2022-01-04,Boroughwide,Boroughwide,6058417,953761,1696349,1284696,1793696,329915,72.67,66.27,67.25,78.88,79.58,69.29
2022-01-04,All ages,Asian/NHPI,1104148,43734,292029,182231,541196,44958,89.5,91.28,75.44,89,90.23,87.85
2022-01-04,All ages,Black,943800,211524,391249,113493,203848,23686,51.69,51.44,51.01,56.23,50.45,53.01
2022-01-04,All ages,Hispanic/Latino,1574239,464299,302261,288121,467995,51563,64.95,62.49,58.07,69.13,73.71,58.17
2022-01-04,All ages,White,1566822,73766,482873,526500,321465,162218,58.42,51.3,57.73,68.46,57.39,57.18
2022-01-04,'5-12,Asian/NHPI,56191,2033,17264,8951,25270,2673,59.7,61.04,38.94,97.51,53.86,59.15
2022-01-04,'5-12,Black,23374,6074,9248,2990,4376,686,14.39,13.75,14.54,20.3,12.98,13.95
2022-01-04,'5-12,Hispanic/Latino,53331,16289,10719,7830,16647,1846,19.9,19.45,16.89,22.11,24.02,15.79
2022-01-04,'5-12,White,48709,1950,16670,20936,6781,2372,24.82,18.04,22.57,60.99,17.94,10.28
2022-01-04,'13-17,Asian/NHPI,59741,2755,17457,5842,30850,2837,108.99,112.05,81.58,122.27,110.27,91.49
2022-01-04,'13-17,Black,53849,13441,22075,5135,11334,1864,51.73,51.32,52.06,54.18,50.18,58.36
2022-01-04,'13-17,Hispanic/Latino,112459,37464,21695,14699,34193,4408,72.09,68.79,66.28,67.73,87.51,61.53
2022-01-04,'13-17,White,49634,3040,14322,15085,10590,6597,46.57,30.68,60.22,84.51,49.51,42.26
2022-01-04,'18-44,Asian/NHPI,503089,19732,135555,99781,229779,18242,98.02,101.65,84.79,92.11,100.22,95.99
2022-01-04,'18-44,Black,361971,80470,152107,45689,74216,9489,52.74,53.32,51.45,56.52,50.66,54.9
2022-01-04,'18-44,Hispanic/Latino,741977,204438,150894,135837,226503,24305,75.54,75.11,63.97,77.88,89.99,68.2
2022-01-04,'18-44,White,690431,24613,243355,249332,119989,53142,64.16,61.71,61.18,69.07,62.66,59.71
2022-01-04,'45-64,Asian/NHPI,322833,13136,81052,42688,171883,14074,98.35,99.35,87.28,95.91,99.65,96.32
2022-01-04,'45-64,Black,321522,74141,130506,37222,71556,8097,66.19,65.85,68.75,68.55,62.77,71
2022-01-04,'45-64,Hispanic/Latino,459805,141847,82714,82150,137608,15486,82.48,78.12,79.45,84.39,88.27,78.29
2022-01-04,'45-64,White,424912,22258,120273,131703,94376,56302,67.97,64.34,71.32,73.84,64.86,67.75
2022-01-04,'65+,Asian/NHPI,162294,6078,40701,24969,83414,7132,92.12,100.47,79.91,83.58,91.84,96.81
2022-01-04,'65+,Black,183084,37398,77313,22457,42366,3550,65.2,63.81,66.9,67.2,64.76,72.46
2022-01-04,'65+,Hispanic/Latino,206667,64261,36239,47605,53044,5518,72.68,66.45,73.55,73.68,74.8,79.75
2022-01-04,'65+,White,353136,21905,88253,109444,89729,43805,67.22,59.57,60.65,74.99,66.14,73.63
2022-01-03,Boroughwide,Boroughwide,6050367,952240,1693873,1283536,1791345,329373,72.57,66.17,67.14,78.81,79.48,69.18
2022-01-03,All ages,Asian/NHPI,1102020,43661,291467,181935,540110,44847,89.33,91.11,75.31,88.85,90.05,87.63
2022-01-03,All ages,Black,941765,211017,390352,113271,203511,23614,51.58,51.32,50.89,56.12,50.37,52.85
2022-01-03,All ages,Hispanic/Latino,1570882,463215,301645,287610,467002,51410,64.82,62.36,57.93,69.01,73.55,58
2022-01-03,All ages,White,1564943,73678,482223,526056,321075,161911,58.35,51.23,57.66,68.4,57.32,57.07
2022-01-03,'5-12,Asian/NHPI,55003,1992,16933,8840,24636,2602,58.44,59.87,38.16,96.3,52.51,57.58
2022-01-03,'5-12,Black,22843,5937,9029,2931,4283,663,14.07,13.43,14.21,19.9,12.7,13.49
2022-01-03,'5-12,Hispanic/Latino,52221,15951,10512,7692,16269,1797,19.49,19.08,16.54,21.72,23.47,15.37
2022-01-03,'5-12,White,48160,1931,16520,20729,6692,2288,24.54,17.88,22.35,60.39,17.71,9.91
2022-01-03,'13-17,Asian/NHPI,59681,2751,17449,5835,30813,2833,108.88,112,81.46,122.13,110.14,91.37
2022-01-03,'13-17,Black,53670,13391,22003,5109,11309,1858,51.56,51.15,51.87,53.9,50.07,58.17
2022-01-03,'13-17,Hispanic/Latino,112210,37396,21651,14663,34112,4388,71.93,68.65,66.16,67.56,87.3,61.25
2022-01-03,'13-17,White,49513,3030,14290,15058,10566,6569,46.45,30.61,60.02,84.36,49.4,42.08
2022-01-03,'18-44,Asian/NHPI,502574,19714,135424,99656,229560,18220,97.92,101.55,84.71,92,100.13,95.88
2022-01-03,'18-44,Black,361109,80260,151710,45592,74084,9463,52.62,53.18,51.32,56.4,50.56,54.75
2022-01-03,'18-44,Hispanic/Latino,740605,203992,150633,135618,226113,24249,75.4,74.98,63.83,77.76,89.84,68.04
2022-01-03,'18-44,White,689697,24582,243073,249200,119829,53013,64.09,61.63,61.1,69.03,62.58,59.56
2022-01-03,'45-64,Asian/NHPI,322567,13129,80987,42648,171739,14064,98.27,99.27,87.24,95.82,99.57,96.25
2022-01-03,'45-64,Black,321234,74080,130365,37207,71496,8086,66.14,65.78,68.69,68.53,62.72,70.9
2022-01-03,'45-64,Hispanic/Latino,459344,141681,82632,82063,137508,15460,82.4,78.05,79.36,84.3,88.2,78.16
2022-01-03,'45-64,White,424604,22244,120159,131651,94294,56256,67.92,64.28,71.27,73.81,64.8,67.7
2022-01-03,'65+,Asian/NHPI,162195,6075,40674,24956,83362,7128,92.06,100.4,79.87,83.53,91.79,96.76
2022-01-03,'65+,Black,182909,37349,77245,22432,42339,3544,65.14,63.75,66.81,67.12,64.71,72.34
2022-01-03,'65+,Hispanic/Latino,206502,64195,36217,47574,53000,5516,72.62,66.41,73.48,73.63,74.74,79.72
2022-01-03,'65+,White,352969,21891,88181,109418,89694,43785,67.18,59.52,60.61,74.97,66.11,73.6
2022-01-02,Boroughwide,Boroughwide,6047847,951717,1693055,1283589,1790445,329041,72.54,66.14,67.11,78.81,79.44,69.11
2022-01-02,All ages,Asian/NHPI,1100778,43617,291114,181797,539496,44754,89.23,91,75.24,88.79,89.94,87.45
2022-01-02,All ages,Black,941503,210908,390152,113390,203482,23571,51.57,51.29,50.86,56.18,50.36,52.75
2022-01-02,All ages,Hispanic/Latino,1569126,462577,301279,287441,466506,51323,64.74,62.29,57.85,68.97,73.47,57.9
2022-01-02,All ages,White,1564220,73668,481959,525949,320891,161753,58.32,51.2,57.65,68.39,57.29,57.02
2022-01-02,'5-12,Asian/NHPI,54142,1975,16643,8760,24220,2544,57.53,58.85,37.83,95.43,51.63,56.29
2022-01-02,'5-12,Black,22438,5798,8868,2886,4234,652,13.82,13.19,13.88,19.59,12.56,13.26
2022-01-02,'5-12,Hispanic/Latino,51495,15707,10365,7615,16053,1755,19.22,18.81,16.28,21.5,23.16,15.01
2022-01-02,'5-12,White,47898,1917,16443,20633,6636,2269,24.41,17.8,22.19,60.11,17.56,9.83
2022-01-02,'13-17,Asian/NHPI,59649,2745,17441,5830,30799,2834,108.83,111.95,81.28,122.02,110.09,91.4
2022-01-02,'13-17,Black,53584,13367,21968,5100,11298,1851,51.48,51.07,51.77,53.81,50.02,57.95
2022-01-02,'13-17,Hispanic/Latino,112071,37351,21612,14635,34088,4385,71.84,68.53,66.08,67.43,87.24,61.21
2022-01-02,'13-17,White,49444,3027,14263,15042,10556,6556,46.39,30.55,59.96,84.27,49.35,42
2022-01-02,'18-44,Asian/NHPI,502336,19704,135390,99610,229433,18199,97.88,101.53,84.67,91.96,100.07,95.77
2022-01-02,'18-44,Black,360851,80194,151598,45574,74044,9441,52.58,53.14,51.28,56.38,50.54,54.62
2022-01-02,'18-44,Hispanic/Latino,739770,203707,150431,135538,225884,24210,75.32,74.88,63.75,77.71,89.75,67.93
2022-01-02,'18-44,White,689424,24577,242949,249170,119781,52947,64.07,61.6,61.09,69.02,62.55,59.49
2022-01-02,'45-64,Asian/NHPI,322515,13125,80984,42649,171705,14052,98.26,99.27,87.21,95.82,99.55,96.17
2022-01-02,'45-64,Black,321688,74192,130481,37363,71567,8085,66.23,65.84,68.8,68.81,62.78,70.9
2022-01-02,'45-64,Hispanic/Latino,459338,141650,82654,82093,137486,15455,82.4,78.07,79.34,84.33,88.19,78.13
2022-01-02,'45-64,White,424588,22263,120147,131693,94269,56216,67.92,64.27,71.33,73.83,64.78,67.65
2022-01-02,'65+,Asian/NHPI,162136,6068,40656,24948,83339,7125,92.03,100.36,79.78,83.51,91.76,96.72
2022-01-02,'65+,Black,182942,37357,77237,22467,42339,3542,65.15,63.75,66.83,67.23,64.71,72.3
2022-01-02,'65+,Hispanic/Latino,206452,64162,36217,47560,52995,5518,72.6,66.41,73.44,73.61,74.73,79.75
2022-01-02,'65+,White,352866,21884,88157,109411,89649,43765,67.16,59.51,60.59,74.96,66.08,73.56
2022-01-01,Boroughwide,Boroughwide,6044864,951449,1692145,1283186,1789244,328840,72.51,66.1,67.09,78.79,79.39,69.06
2022-01-01,All ages,Asian/NHPI,1099504,43593,290856,181627,538772,44656,89.13,90.92,75.2,88.7,89.82,87.26
2022-01-01,All ages,Black,940925,210801,389874,113321,203370,23559,51.53,51.26,50.83,56.15,50.34,52.73
2022-01-01,All ages,Hispanic/Latino,1568162,462410,301027,287307,466134,51284,64.7,62.24,57.83,68.94,73.41,57.86
2022-01-01,All ages,White,1563674,73653,481785,525798,320751,161687,58.3,51.18,57.64,68.37,57.26,56.99
2022-01-01,'5-12,Asian/NHPI,53241,1964,16450,8658,23701,2468,56.57,58.16,37.62,94.32,50.52,54.61
2022-01-01,'5-12,Black,22246,5773,8763,2863,4201,646,13.7,13.03,13.82,19.44,12.46,13.14
2022-01-01,'5-12,Hispanic/Latino,51058,15635,10235,7576,15870,1742,19.05,18.57,16.21,21.39,22.9,14.9
2022-01-01,'5-12,White,47650,1909,16363,20558,6571,2249,24.28,17.71,22.09,59.89,17.38,9.74
2022-01-01,'13-17,Asian/NHPI,59622,2745,17439,5824,30786,2828,108.78,111.93,81.28,121.89,110.04,91.2
2022-01-01,'13-17,Black,53535,13357,21943,5099,11288,1848,51.43,51.01,51.74,53.8,49.98,57.85
2022-01-01,'13-17,Hispanic/Latino,112028,37342,21603,14627,34072,4384,71.81,68.5,66.07,67.4,87.2,61.19
2022-01-01,'13-17,White,49417,3027,14254,15037,10549,6550,46.36,30.53,59.96,84.24,49.32,41.96
2022-01-01,'18-44,Asian/NHPI,502144,19698,135347,99566,229340,18193,97.84,101.49,84.65,91.91,100.03,95.74
2022-01-01,'18-44,Black,360643,80149,151506,45555,73997,9436,52.55,53.11,51.25,56.36,50.51,54.59
2022-01-01,'18-44,Hispanic/Latino,739443,203655,150342,135481,225769,24196,75.28,74.84,63.73,77.68,89.7,67.9
2022-01-01,'18-44,White,689265,24571,242905,249117,119739,52933,64.05,61.59,61.07,69.01,62.53,59.47
2022-01-01,'45-64,Asian/NHPI,322405,13119,80975,42635,171629,14047,98.22,99.26,87.17,95.79,99.51,96.13
2022-01-01,'45-64,Black,321577,74169,130436,37342,71545,8085,66.21,65.81,68.78,68.77,62.76,70.9
2022-01-01,'45-64,Hispanic/Latino,459223,141621,82639,82070,137445,15448,82.38,78.05,79.32,84.31,88.16,78.1
2022-01-01,'45-64,White,424515,22262,120116,131680,94256,56201,67.91,64.26,71.33,73.82,64.77,67.63
2022-01-01,'65+,Asian/NHPI,162092,6067,40645,24944,83316,7120,92,100.33,79.77,83.49,91.73,96.65
2022-01-01,'65+,Black,182924,37353,77226,22462,42339,3544,65.14,63.74,66.82,67.21,64.71,72.34
2022-01-01,'65+,Hispanic/Latino,206410,64157,36208,47553,52978,5514,72.59,66.39,73.43,73.6,74.71,79.69
2022-01-01,'65+,White,352827,21884,88147,109406,89636,43754,67.16,59.5,60.59,74.96,66.07,73.54
2021-12-29,Boroughwide,Boroughwide,6025440,948077,1686135,1280574,1782846,327808,72.28,65.87,66.85,78.63,79.1,68.85
2021-12-29,All ages,Asian/NHPI,1092118,43147,288669,180854,535185,44263,88.53,90.23,74.43,88.33,89.22,86.49
2021-12-29,All ages,Black,935215,209493,387741,112727,201848,23406,51.22,50.98,50.52,55.85,49.96,52.38
